,rationality,side,robot,feature,sub_scale,meaning,answers,userID,age,gender,education
18,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_bQKaMO6AclS4YMN,27,3.0,BA
19,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_bQKaMO6AclS4YMN,27,3.0,BA
20,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
21,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
22,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
23,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
24,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
25,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_bQKaMO6AclS4YMN,27,3.0,BA
26,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
27,rational,left,red,preference,average,,0.6666666666666666,R_bQKaMO6AclS4YMN,27,3.0,BA
28,rational,left,red,preference,std,,0.0,R_bQKaMO6AclS4YMN,27,3.0,BA
29,irrational,right,blue,preference,average,,0.26666666666666666,R_bQKaMO6AclS4YMN,27,3.0,BA
30,irrational,right,blue,preference,std,,0.09428090415820632,R_bQKaMO6AclS4YMN,27,3.0,BA
31,,,participant,NARS,S1,Situations and Interactions with Robots,0.6111111111111112,R_3hApZVcyLKjpPdP,28,male,BA
32,,,participant,NARS,S2,Social Influence of Robots,0.35,R_3hApZVcyLKjpPdP,28,male,BA
33,,,participant,NARS,S3,Emotions in Interaction with Robots,0.5,R_3hApZVcyLKjpPdP,28,male,BA
34,,,participant,BFI,S1,Extraversion,3.875,R_3hApZVcyLKjpPdP,28,male,BA
35,,,participant,BFI,S2,Agreeableness,3.3333333333333335,R_3hApZVcyLKjpPdP,28,male,BA
36,,,participant,BFI,S3,Conscientiousness,4.555555555555555,R_3hApZVcyLKjpPdP,28,male,BA
37,,,participant,BFI,S4,Neuroticism,2.25,R_3hApZVcyLKjpPdP,28,male,BA
38,,,participant,BFI,S5,Openness,4.1,R_3hApZVcyLKjpPdP,28,male,BA
39,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3hApZVcyLKjpPdP,28,male,BA
40,rational,left,red,GODSPEED1,S2,Animacy,0.5,R_3hApZVcyLKjpPdP,28,male,BA
41,rational,left,red,GODSPEED1,S3,Likeability,0.5,R_3hApZVcyLKjpPdP,28,male,BA
42,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_3hApZVcyLKjpPdP,28,male,BA
43,rational,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_3hApZVcyLKjpPdP,28,male,BA
44,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_3hApZVcyLKjpPdP,28,male,BA
45,irrational,right,blue,GODSPEED2,S2,Animacy,0.5555555555555555,R_3hApZVcyLKjpPdP,28,male,BA
46,irrational,right,blue,GODSPEED2,S3,Likeability,0.5,R_3hApZVcyLKjpPdP,28,male,BA
47,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5,R_3hApZVcyLKjpPdP,28,male,BA
48,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
49,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3hApZVcyLKjpPdP,28,male,BA
50,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3hApZVcyLKjpPdP,28,male,BA
51,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_3hApZVcyLKjpPdP,28,male,BA
52,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_3hApZVcyLKjpPdP,28,male,BA
53,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_3hApZVcyLKjpPdP,28,male,BA
54,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_3hApZVcyLKjpPdP,28,male,BA
55,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_3hApZVcyLKjpPdP,28,male,BA
56,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_3hApZVcyLKjpPdP,28,male,BA
57,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3hApZVcyLKjpPdP,28,male,BA
58,rational,left,red,preference,average,,0.3333333333333333,R_3hApZVcyLKjpPdP,28,male,BA
59,rational,left,red,preference,std,,0.0,R_3hApZVcyLKjpPdP,28,male,BA
60,irrational,right,blue,preference,average,,0.43333333333333335,R_3hApZVcyLKjpPdP,28,male,BA
61,irrational,right,blue,preference,std,,0.3299831645537222,R_3hApZVcyLKjpPdP,28,male,BA
62,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_pARRjiIWGR9QzRL,35,male,<BA
63,,,participant,NARS,S2,Social Influence of Robots,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
64,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_pARRjiIWGR9QzRL,35,male,<BA
65,,,participant,BFI,S1,Extraversion,1.125,R_pARRjiIWGR9QzRL,35,male,<BA
66,,,participant,BFI,S2,Agreeableness,1.6666666666666667,R_pARRjiIWGR9QzRL,35,male,<BA
67,,,participant,BFI,S3,Conscientiousness,5.0,R_pARRjiIWGR9QzRL,35,male,<BA
68,,,participant,BFI,S4,Neuroticism,2.0,R_pARRjiIWGR9QzRL,35,male,<BA
69,,,participant,BFI,S5,Openness,1.9,R_pARRjiIWGR9QzRL,35,male,<BA
70,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
71,rational,left,red,GODSPEED1,S2,Animacy,0.16666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
72,rational,left,red,GODSPEED1,S3,Likeability,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
73,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.3,R_pARRjiIWGR9QzRL,35,male,<BA
74,rational,left,red,GODSPEED1,S5,Perceived Safety,0.6666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
75,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
76,irrational,right,blue,GODSPEED2,S2,Animacy,0.16666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
77,irrational,right,blue,GODSPEED2,S3,Likeability,0.8,R_pARRjiIWGR9QzRL,35,male,<BA
78,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.3,R_pARRjiIWGR9QzRL,35,male,<BA
79,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.6666666666666666,R_pARRjiIWGR9QzRL,35,male,<BA
80,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
81,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
82,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
83,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
84,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
85,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
86,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
87,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
88,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
89,rational,left,red,preference,average,,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
90,rational,left,red,preference,std,,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
91,irrational,right,blue,preference,average,,0.5,R_pARRjiIWGR9QzRL,35,male,<BA
92,irrational,right,blue,preference,std,,0.0,R_pARRjiIWGR9QzRL,35,male,<BA
93,,,participant,NARS,S1,Situations and Interactions with Robots,0.4583333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
94,,,participant,NARS,S2,Social Influence of Robots,0.33333333333333337,R_3EF5lR4xxWJnZZ2,23,female,MA
95,,,participant,NARS,S3,Emotions in Interaction with Robots,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
96,,,participant,BFI,S1,Extraversion,3.125,R_3EF5lR4xxWJnZZ2,23,female,MA
97,,,participant,BFI,S2,Agreeableness,4.0,R_3EF5lR4xxWJnZZ2,23,female,MA
98,,,participant,BFI,S3,Conscientiousness,5.0,R_3EF5lR4xxWJnZZ2,23,female,MA
99,,,participant,BFI,S4,Neuroticism,1.0,R_3EF5lR4xxWJnZZ2,23,female,MA
100,,,participant,BFI,S5,Openness,5.0,R_3EF5lR4xxWJnZZ2,23,female,MA
101,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
102,rational,left,red,GODSPEED1,S2,Animacy,0.2777777777777778,R_3EF5lR4xxWJnZZ2,23,female,MA
103,rational,left,red,GODSPEED1,S3,Likeability,0.6666666666666666,R_3EF5lR4xxWJnZZ2,23,female,MA
104,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.4,R_3EF5lR4xxWJnZZ2,23,female,MA
105,rational,left,red,GODSPEED1,S5,Perceived Safety,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
106,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
107,irrational,right,blue,GODSPEED2,S2,Animacy,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
108,irrational,right,blue,GODSPEED2,S3,Likeability,0.6,R_3EF5lR4xxWJnZZ2,23,female,MA
109,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_3EF5lR4xxWJnZZ2,23,female,MA
110,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.5,R_3EF5lR4xxWJnZZ2,23,female,MA
111,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3EF5lR4xxWJnZZ2,23,female,MA
112,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
113,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
114,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
115,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
116,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
117,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_3EF5lR4xxWJnZZ2,23,female,MA
118,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_3EF5lR4xxWJnZZ2,23,female,MA
119,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.4,R_3EF5lR4xxWJnZZ2,23,female,MA
120,rational,left,red,preference,average,,0.5333333333333333,R_3EF5lR4xxWJnZZ2,23,female,MA
121,rational,left,red,preference,std,,0.18856180831641264,R_3EF5lR4xxWJnZZ2,23,female,MA
122,irrational,right,blue,preference,average,,0.26666666666666666,R_3EF5lR4xxWJnZZ2,23,female,MA
123,irrational,right,blue,preference,std,,0.09428090415820632,R_3EF5lR4xxWJnZZ2,23,female,MA
124,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
125,,,participant,NARS,S2,Social Influence of Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
126,,,participant,NARS,S3,Emotions in Interaction with Robots,0.0,R_z8yboNmEnOEu84V,35,female,MA
127,,,participant,BFI,S1,Extraversion,2.625,R_z8yboNmEnOEu84V,35,female,MA
128,,,participant,BFI,S2,Agreeableness,4.0,R_z8yboNmEnOEu84V,35,female,MA
129,,,participant,BFI,S3,Conscientiousness,3.7777777777777777,R_z8yboNmEnOEu84V,35,female,MA
130,,,participant,BFI,S4,Neuroticism,3.25,R_z8yboNmEnOEu84V,35,female,MA
131,,,participant,BFI,S5,Openness,4.0,R_z8yboNmEnOEu84V,35,female,MA
132,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.0,R_z8yboNmEnOEu84V,35,female,MA
133,rational,left,red,GODSPEED1,S2,Animacy,0.0,R_z8yboNmEnOEu84V,35,female,MA
134,rational,left,red,GODSPEED1,S3,Likeability,0.0,R_z8yboNmEnOEu84V,35,female,MA
135,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.0,R_z8yboNmEnOEu84V,35,female,MA
136,rational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_z8yboNmEnOEu84V,35,female,MA
137,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_z8yboNmEnOEu84V,35,female,MA
138,irrational,right,blue,GODSPEED2,S2,Animacy,0.0,R_z8yboNmEnOEu84V,35,female,MA
139,irrational,right,blue,GODSPEED2,S3,Likeability,0.0,R_z8yboNmEnOEu84V,35,female,MA
140,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.0,R_z8yboNmEnOEu84V,35,female,MA
141,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.0,R_z8yboNmEnOEu84V,35,female,MA
142,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.8333333333333334,R_z8yboNmEnOEu84V,35,female,MA
143,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.16666666666666666,R_z8yboNmEnOEu84V,35,female,MA
144,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_z8yboNmEnOEu84V,35,female,MA
145,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_z8yboNmEnOEu84V,35,female,MA
146,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_z8yboNmEnOEu84V,35,female,MA
147,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_z8yboNmEnOEu84V,35,female,MA
148,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_z8yboNmEnOEu84V,35,female,MA
149,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.4,R_z8yboNmEnOEu84V,35,female,MA
150,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_z8yboNmEnOEu84V,35,female,MA
151,rational,left,red,preference,average,,0.5166666666666667,R_z8yboNmEnOEu84V,35,female,MA
152,rational,left,red,preference,std,,0.4478342947514801,R_z8yboNmEnOEu84V,35,female,MA
153,irrational,right,blue,preference,average,,0.2833333333333333,R_z8yboNmEnOEu84V,35,female,MA
154,irrational,right,blue,preference,std,,0.16499158227686112,R_z8yboNmEnOEu84V,35,female,MA
155,,,participant,NARS,S1,Situations and Interactions with Robots,0.4444444444444445,R_3QMNATNP9uEkBpb,25,male,<BA
156,,,participant,NARS,S2,Social Influence of Robots,0.3,R_3QMNATNP9uEkBpb,25,male,<BA
157,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
158,,,participant,BFI,S1,Extraversion,2.0,R_3QMNATNP9uEkBpb,25,male,<BA
159,,,participant,BFI,S2,Agreeableness,4.222222222222222,R_3QMNATNP9uEkBpb,25,male,<BA
160,,,participant,BFI,S3,Conscientiousness,3.0,R_3QMNATNP9uEkBpb,25,male,<BA
161,,,participant,BFI,S4,Neuroticism,1.5,R_3QMNATNP9uEkBpb,25,male,<BA
162,,,participant,BFI,S5,Openness,3.7,R_3QMNATNP9uEkBpb,25,male,<BA
163,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
164,rational,left,red,GODSPEED1,S2,Animacy,0.5833333333333334,R_3QMNATNP9uEkBpb,25,male,<BA
165,rational,left,red,GODSPEED1,S3,Likeability,0.2,R_3QMNATNP9uEkBpb,25,male,<BA
166,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.8,R_3QMNATNP9uEkBpb,25,male,<BA
167,rational,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
168,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
169,irrational,right,blue,GODSPEED2,S2,Animacy,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
170,irrational,right,blue,GODSPEED2,S3,Likeability,0.8,R_3QMNATNP9uEkBpb,25,male,<BA
171,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.5,R_3QMNATNP9uEkBpb,25,male,<BA
172,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
173,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
174,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.6666666666666666,R_3QMNATNP9uEkBpb,25,male,<BA
175,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
176,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
177,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
178,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
179,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
180,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
181,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
182,rational,left,red,preference,average,,0.3333333333333333,R_3QMNATNP9uEkBpb,25,male,<BA
183,rational,left,red,preference,std,,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
184,irrational,right,blue,preference,average,,0.6666666666666666,R_3QMNATNP9uEkBpb,25,male,<BA
185,irrational,right,blue,preference,std,,0.0,R_3QMNATNP9uEkBpb,25,male,<BA
186,,,participant,NARS,S1,Situations and Interactions with Robots,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
187,,,participant,NARS,S2,Social Influence of Robots,0.6,R_3HAJwe97BFLVTVb,27,male,BA
188,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3HAJwe97BFLVTVb,27,male,BA
189,,,participant,BFI,S1,Extraversion,2.125,R_3HAJwe97BFLVTVb,27,male,BA
190,,,participant,BFI,S2,Agreeableness,4.444444444444445,R_3HAJwe97BFLVTVb,27,male,BA
191,,,participant,BFI,S3,Conscientiousness,4.333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
192,,,participant,BFI,S4,Neuroticism,3.625,R_3HAJwe97BFLVTVb,27,male,BA
193,,,participant,BFI,S5,Openness,3.3,R_3HAJwe97BFLVTVb,27,male,BA
194,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
195,rational,left,red,GODSPEED1,S2,Animacy,0.5833333333333334,R_3HAJwe97BFLVTVb,27,male,BA
196,rational,left,red,GODSPEED1,S3,Likeability,0.4,R_3HAJwe97BFLVTVb,27,male,BA
197,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_3HAJwe97BFLVTVb,27,male,BA
198,rational,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
199,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.625,R_3HAJwe97BFLVTVb,27,male,BA
200,irrational,right,blue,GODSPEED2,S2,Animacy,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
201,irrational,right,blue,GODSPEED2,S3,Likeability,0.3,R_3HAJwe97BFLVTVb,27,male,BA
202,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.3,R_3HAJwe97BFLVTVb,27,male,BA
203,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.3333333333333333,R_3HAJwe97BFLVTVb,27,male,BA
204,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3HAJwe97BFLVTVb,27,male,BA
205,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3HAJwe97BFLVTVb,27,male,BA
206,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_3HAJwe97BFLVTVb,27,male,BA
207,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_3HAJwe97BFLVTVb,27,male,BA
208,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_3HAJwe97BFLVTVb,27,male,BA
209,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_3HAJwe97BFLVTVb,27,male,BA
210,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_3HAJwe97BFLVTVb,27,male,BA
211,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_3HAJwe97BFLVTVb,27,male,BA
212,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3HAJwe97BFLVTVb,27,male,BA
213,rational,left,red,preference,average,,0.5,R_3HAJwe97BFLVTVb,27,male,BA
214,rational,left,red,preference,std,,0.0,R_3HAJwe97BFLVTVb,27,male,BA
215,irrational,right,blue,preference,average,,0.35,R_3HAJwe97BFLVTVb,27,male,BA
216,irrational,right,blue,preference,std,,0.21213203435596426,R_3HAJwe97BFLVTVb,27,male,BA
217,,,participant,NARS,S1,Situations and Interactions with Robots,0.25,R_3q99AZAEXuWQqpU,46,female,MA
218,,,participant,NARS,S2,Social Influence of Robots,0.4,R_3q99AZAEXuWQqpU,46,female,MA
219,,,participant,NARS,S3,Emotions in Interaction with Robots,0.6666666666666666,R_3q99AZAEXuWQqpU,46,female,MA
220,,,participant,BFI,S1,Extraversion,3.625,R_3q99AZAEXuWQqpU,46,female,MA
221,,,participant,BFI,S2,Agreeableness,3.6666666666666665,R_3q99AZAEXuWQqpU,46,female,MA
222,,,participant,BFI,S3,Conscientiousness,3.5555555555555554,R_3q99AZAEXuWQqpU,46,female,MA
223,,,participant,BFI,S4,Neuroticism,2.25,R_3q99AZAEXuWQqpU,46,female,MA
224,,,participant,BFI,S5,Openness,3.0,R_3q99AZAEXuWQqpU,46,female,MA
225,rational,left,red,GODSPEED1,S1,Anthropomorphism,0.25,R_3q99AZAEXuWQqpU,46,female,MA
226,rational,left,red,GODSPEED1,S2,Animacy,0.6666666666666666,R_3q99AZAEXuWQqpU,46,female,MA
227,rational,left,red,GODSPEED1,S3,Likeability,0.8,R_3q99AZAEXuWQqpU,46,female,MA
228,rational,left,red,GODSPEED1,S4,Perceived Intelligence,0.2,R_3q99AZAEXuWQqpU,46,female,MA
229,rational,left,red,GODSPEED1,S5,Perceived Safety,0.3333333333333333,R_3q99AZAEXuWQqpU,46,female,MA
230,irrational,right,blue,GODSPEED2,S1,Anthropomorphism,0.5,R_3q99AZAEXuWQqpU,46,female,MA
231,irrational,right,blue,GODSPEED2,S2,Animacy,0.5833333333333334,R_3q99AZAEXuWQqpU,46,female,MA
232,irrational,right,blue,GODSPEED2,S3,Likeability,0.2,R_3q99AZAEXuWQqpU,46,female,MA
233,irrational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_3q99AZAEXuWQqpU,46,female,MA
234,irrational,right,blue,GODSPEED2,S5,Perceived Safety,0.3333333333333333,R_3q99AZAEXuWQqpU,46,female,MA
235,rational,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3q99AZAEXuWQqpU,46,female,MA
236,irrational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5,R_3q99AZAEXuWQqpU,46,female,MA
237,,,,q_preference,prefer,Which robot would you prefer?,0.0,R_3q99AZAEXuWQqpU,46,female,MA
238,,,,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,0.0,R_3q99AZAEXuWQqpU,46,female,MA
239,,,,q_preference,member,Which robot do you think will serve as a good jury member?,0.0,R_3q99AZAEXuWQqpU,46,female,MA
240,,,,q_preference,analyst,Which robot do you think will be a better analyst?,0.0,R_3q99AZAEXuWQqpU,46,female,MA
241,,,,q_preference,bartender,Which robot would you like as a bartender?,0.0,R_3q99AZAEXuWQqpU,46,female,MA
242,irrational,right,blue,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_3q99AZAEXuWQqpU,46,female,MA
243,rational,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.2,R_3q99AZAEXuWQqpU,46,female,MA
244,rational,left,red,preference,average,,0.35,R_3q99AZAEXuWQqpU,46,female,MA
245,rational,left,red,preference,std,,0.21213203435596426,R_3q99AZAEXuWQqpU,46,female,MA
