StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2,Q1.3,Q1.4,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_11,Q2.1_12,Q2.1_13,Q2.1_14,Q2.1_15,Q2.1_16,Q2.1_17,Q2.1_18,Q2.1_19,Q2.1_20,Q2.1_21,Q2.1_22,Q2.1_23,Q2.1_24,Q2.1_25,Q2.1_26,Q2.1_27,Q2.1_28,Q2.1_29,Q2.1_30,Q2.1_31,Q2.1_32,Q2.1_33,Q2.1_34,Q2.1_35,Q2.1_36,Q2.1_37,Q2.1_38,Q2.1_39,Q2.1_40,Q2.1_41,Q2.1_42,Q2.1_43,Q2.1_44,Q2.2_First Click,Q2.2_Last Click,Q2.2_Page Submit,Q2.2_Click Count,Q3.1_1,Q3.1_2,Q3.1_3,Q3.1_4,Q3.1_5,Q3.1_6,Q3.1_7,Q3.1_8,Q3.1_9,Q3.1_10,Q3.1_11,Q3.1_12,Q3.1_13,Q3.1_14,Q3.2_First Click,Q3.2_Last Click,Q3.2_Page Submit,Q3.2_Click Count,Q5.1,Q5.2_First Click,Q5.2_Last Click,Q5.2_Page Submit,Q5.2_Click Count,Q7.1,Q7.2_First Click,Q7.2_Last Click,Q7.2_Page Submit,Q7.2_Click Count,Q8.1,Q8.2_First Click,Q8.2_Last Click,Q8.2_Page Submit,Q8.2_Click Count,Q10.1,Q10.2_First Click,Q10.2_Last Click,Q10.2_Page Submit,Q10.2_Click Count,Q12.1,Q12.2_First Click,Q12.2_Last Click,Q12.2_Page Submit,Q12.2_Click Count,Q14.1,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q16.1,Q16.2_First Click,Q16.2_Last Click,Q16.2_Page Submit,Q16.2_Click Count,Q18.1,Q18.2_First Click,Q18.2_Last Click,Q18.2_Page Submit,Q18.2_Click Count,Q19.1_6,Q19.1_2,Q19.1_7,Q19.1_3,Q19.2_First Click,Q19.2_Last Click,Q19.2_Page Submit,Q19.2_Click Count,Q114#1_1,Q114#2_1,Q20.2#1_1,Q20.2#1_2,Q20.2#1_3,Q20.2#1_4,Q20.2#1_5,Q20.2#1_6,Q20.2#1_7,Q20.2#1_8,Q20.2#1_9,Q20.2#1_10,Q20.2#1_11,Q20.2#1_12,Q20.2#1_13,Q20.2#1_14,Q20.2#1_15,Q20.2#1_16,Q20.2#1_17,Q20.2#1_18,Q20.2#1_19,Q20.2#1_20,Q20.2#1_21,Q20.2#1_22,Q20.2#1_23,Q20.2#1_24,Q20.2#2_1,Q20.2#2_2,Q20.2#2_3,Q20.2#2_4,Q20.2#2_5,Q20.2#2_6,Q20.2#2_7,Q20.2#2_8,Q20.2#2_9,Q20.2#2_10,Q20.2#2_11,Q20.2#2_12,Q20.2#2_13,Q20.2#2_14,Q20.2#2_15,Q20.2#2_16,Q20.2#2_17,Q20.2#2_18,Q20.2#2_19,Q20.2#2_20,Q20.2#2_21,Q20.2#2_22,Q20.2#2_23,Q20.2#2_24,Q20.3_First Click,Q20.3_Last Click,Q20.3_Page Submit,Q20.3_Click Count,Q120,Q121,survey_code
2018-06-26 02:22:17,2018-06-26 02:34:43,0,47.214.190.65,100,745,1,2018-06-26 02:34:44,R_2Y9BrWErvhmzd7m,,,,,34.643798828125,-92.978797912598,anonymous,EN,1,2,28,3,1,5,1,,1,1,1,5,5,5,5,5,1,5,1,5,1,5,5,1,5,1,5,1,1,5,5,,5,1,1,1,1,1,5,1,5,1,5,1,1,5,5,1,1.459,63.525,66.181,49,1,5,5,1,1,1,1,1,1,1,5,5,1,1,4.547,32.752,34.235,15,2,3.242,3.242,4.147,1,2,0.507,0.507,1.256,1,4,18.067,18.067,19.305,1,2,0.529,0.529,1.343,1,2,4.329,4.5,5.533,5,2,0.276,0.276,1.039,1,1,2.798,2.798,4.153,1,2,0.559,0.559,1.55,1,1,1,1,4,2.497,7.336,10.55,5,1,1,5,3,1,1,1,1,2,1,1,2,2,4,5,5,5,5,5,5,5,5,5,5,5,2,4,3,1,1,1,1,2,1,1,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2,14.297,77.818,80.545,59,5,He seemed to phrase things more like me.,20925951
2018-06-26 02:12:14,2018-06-26 02:36:52,0,70.190.71.6,100,1477,1,2018-06-26 02:36:52,R_1IWaavD5o1fBrtk,,,,,33.339797973633,-111.63849639893,anonymous,EN,1,2,21,3,1,4,5,2,5,5,4,3,4,5,5,3,5,3,5,3,2,2,3,5,5,5,4,5,5,3,5,5,3,3,5,5,5,5,3,1,4,5,2,4,1,5,1,4,1.825,225.199,226.024,56,1,1,5,1,5,5,1,1,5,1,1,1,1,3,98.168,201.096,201.603,14,2,1.556,1.556,2.251,1,2,0.493,0.493,1.264,1,4,131.172,131.172,132,1,1,0.694,1.294,1.614,2,2,0.418,0.418,1.152,1,2,0.849,0.849,1.548,1,1,0.939,0.939,1.695,1,2,0.693,0.693,1.418,1,1,1,1,1,2.663,3.663,5.122,4,1,5,3,2,4,4,2,3,4,2,3,4,4,5,5,5,5,5,4,4,3,5,5,4,4,3,3,1,3,4,2,3,4,2,2,4,4,5,5,5,5,5,3,3,3,4,3,4,3,3,146.048,378.701,379.782,56,5,It seemed to have a better grasp of how to answer a question. It's movements seemed small and controlled.,23330523
2018-06-26 02:24:20,2018-06-26 02:37:43,0,138.75.174.102,100,802,1,2018-06-26 02:37:44,R_1Ork883QeCxYqlv,,,,,1.2931060791016,103.85580444336,anonymous,EN,1,2,33,5,4,2,4,1,5,3,1,2,3,1,1,4,1,4,5,2,4,2,1,3,5,2,1,2,2,4,1,1,3,2,3,2,1,2,3,2,3,5,4,2,3,1,4,1,0,0,13.004,0,5,1,2,3,4,3,2,3,1,3,1,4,4,2,0,0,14.561,0,2,81.38,123.126,127.438,3,2,1.169,1.169,1.987,1,4,35.599,38.444,39.638,2,2,13.17,13.625,14.446,2,1,0.93,0.93,1.8,1,2,9.193,9.193,15.442,1,1,7.578,7.578,8.897,1,2,16.4,20.105,20.929,2,1,1,1,1,6.466,8.486,11.116,6,1,3,5,1,4,2,3,2,3,2,5,5,3,4,5,5,2,3,1,4,3,1,2,4,3,5,3,5,2,1,3,1,4,5,1,4,5,4,2,2,4,5,5,5,5,5,2,2,2,5,0,0,5.801,0,5,"I have no strong preference, but Blue seems more logical to me.",54037292
2018-06-26 02:20:30,2018-06-26 02:37:57,0,108.84.149.88,100,1046,1,2018-06-26 02:37:57,R_1gT6WDLuzfrQnDP,,,,,40.817199707031,-81.438499450684,anonymous,EN,1,2,33,4,5,3,5,1,4,1,4,2,3,4,3,3,4,3,5,5,4,3,2,5,1,3,2,4,4,4,2,4,3,4,2,4,5,3,2,4,3,4,2,4,1,3,3,4,2.348,168.762,169.504,52,2,3,5,2,5,4,1,2,2,1,3,1,1,3,9.07,84.711,85.543,19,2,3.634,3.634,4.807,1,2,1.149,1.149,2.551,1,1,16.545,16.545,18.717,1,2,1.339,1.339,2.48,1,1,1.477,1.477,2.928,1,1,0.653,0.653,1.727,1,1,1.226,3.787,7.254,2,1,1.97,1.97,11.856,1,1,1,1,1,6.245,21.126,24.136,4,3,3,4,3,4,3,4,5,5,3,3,4,5,5,5,5,4,5,3,5,3,4,4,4,5,3,2,3,4,3,2,5,5,3,3,3,5,5,5,5,3,5,1,3,3,3,2,4,5,3,16.361,197.319,198.381,54,5,The blue one seems smarter to me.,52862499
2018-06-26 02:26:36,2018-06-26 02:41:52,0,107.211.221.164,100,915,1,2018-06-26 02:41:53,R_2uwAsudrSFwpJeY,,,,,30.843597412109,-90.063003540039,anonymous,EN,1,1,57,5,2,1,5,1,2,5,5,1,4,4,3,1,5,4,3,4,4,2,3,2,5,5,2,4,3,4,2,5,4,4,4,4,5,4,3,2,1,5,2,3,2,4,2,3,3.59,105.812,106.931,51,4,4,4,2,3,2,2,2,2,2,4,2,2,4,3.776,55.649,56.624,19,2,2.989,2.989,3.968,1,2,1.877,1.877,3.122,1,4,2.892,8.865,9.824,4,2,1.281,1.281,2.364,1,1,1.476,1.476,2.61,1,1,1.243,1.243,2.517,1,1,2.045,2.045,3.143,1,1,2.233,2.233,3.038,1,1,4,1,4,6.935,13.443,14.552,4,1,5,1,3,3,1,2,3,4,2,1,4,5,3,4,3,3,3,5,4,3,4,3,3,3,3,5,3,3,2,2,3,3,1,2,5,4,3,5,3,3,3,4,5,3,5,4,3,3,3,37.738,165.974,168.966,57,5,mainly a color preference,49747514
2018-06-26 02:31:08,2018-06-26 02:42:41,0,96.249.250.200,100,692,1,2018-06-26 02:42:42,R_1N4aJMF7yKompK6,,,,,37.062698364258,-76.405197143555,anonymous,EN,1,1,25,4,4,4,4,2,4,4,3,4,4,4,4,2,4,2,2,4,2,2,2,4,2,4,2,2,4,4,2,4,2,4,2,4,4,4,4,4,4,4,2,2,4,4,2,4,1.863,107.96,108.766,55,3,3,3,3,4,4,4,4,3,4,3,4,4,3,0.813,10.936,11.786,31,2,2.199,2.199,3.235,1,2,1.866,1.868,2.283,2,2,9.145,12.763,16.995,3,1,1.614,2.22,3.702,2,1,0.373,0.373,1.346,1,1,0.421,1.391,1.971,2,1,0.796,2.686,3.883,2,1,0.384,0.993,1.918,2,1,4,1,4,2.977,8.578,9.147,6,3,3,3,3,4,4,3,4,3,3,2,2,3,4,4,4,4,3,3,4,4,3,2,3,3,4,4,4,3,4,3,3,4,4,4,3,2,3,3,4,4,4,3,2,3,3,4,4,3,3,1.224,62.928,63.828,54,5,more accurate,52879785
2018-06-26 02:25:57,2018-06-26 02:46:43,0,136.33.51.78,100,1245,1,2018-06-26 02:46:43,R_QmjGdHp6NbDLv8t,,,,,39.014205932617,-94.595100402832,anonymous,EN,1,2,25,5,4,2,4,1,4,2,4,2,5,5,4,2,4,2,3,5,5,2,2,3,2,4,2,5,3,4,1,4,1,3,2,4,4,4,5,4,2,4,2,4,4,5,1,3,1.661,54.274,55.85,46,2,2,4,2,4,3,3,1,1,1,2,1,1,3,3.828,33.35,33.771,17,1,9.898,9.898,10.815,1,1,0.767,0.767,1.622,1,4,238.54,238.54,239.69,1,2,0.874,0.874,1.745,1,1,0.542,0.542,1.433,1,1,0.419,0.419,1.389,1,1,8.663,8.663,10.124,1,1,1.099,1.099,2.233,1,4,4,4,1,5.261,10.586,12.175,5,,,3,4,3,3,3,4,4,3,3,2,2,4,2,2,3,2,4,3,3,3,3,4,3,4,4,4,5,4,5,5,4,4,4,4,5,5,5,5,5,5,5,4,4,5,4,5,5,3,24.451,85.728,87.555,56,4,This robot was more accurate and seemed more humanlike.,49684605
2018-06-26 02:33:31,2018-06-26 02:49:57,0,68.37.211.184,100,986,1,2018-06-26 02:49:58,R_CeMHVvP4hKxSBAR,,,,,42.272994995117,-83.599403381348,anonymous,EN,1,1,61,5,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,2,3,3,3,3,4,3,3,0.817,37.253,37.965,55,3,4,3,3,3,3,3,3,3,3,4,3,3,3,1.112,11.728,13.199,15,1,10.039,10.039,10.762,1,1,0.688,0.688,1.839,1,4,2.132,2.132,3.553,1,1,1.361,1.361,2.016,1,1,0.807,0.807,1.505,1,1,3.116,3.116,3.901,1,1,0.97,0.97,1.634,1,1,0.516,0.516,1.28,1,4,4,4,1,1.007,2.621,3.199,4,3,4,3,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,2,3,2,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,1.516,62.967,64.517,52,4,"Red Robot is smarter in my opinion ",22696322
2018-06-26 02:10:19,2018-06-26 02:51:08,0,79.178.220.104,100,2448,1,2018-06-26 02:51:08,R_3nDAKPfAFRnf26v,,,,,32.066696166992,34.766693115234,anonymous,EN,1,2,55,5,4,1,4,1,4,4,5,1,4,4,4,1,4,2,4,4,4,1,3,4,4,5,1,4,4,1,2,4,2,4,4,4,5,4,2,4,2,4,2,4,2,4,2,4,7.708,189.13,190.373,45,2,3,4,5,3,3,2,2,3,3,3,2,3,4,23.741,216.204,220.639,16,2,6.574,6.574,8.263,1,2,2.2,2.2,4.102,1,5,31.454,31.454,35.606,1,2,1.713,1.713,3.183,1,1,5.415,5.415,7.332,1,1,1.504,1.504,3.273,1,2,1.605,1.605,3.351,1,1,1.146,1.146,2.705,1,1,1,1,1,29.083,33.068,56.27,4,1,5,1,4,3,3,5,5,5,1,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,1,5,5,1,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,96.959,648.129,649.814,61,5,"Blue robot  was more articulate and precise, I loved him.",81998736
2018-06-26 02:48:10,2018-06-26 02:56:30,0,99.58.42.214,100,499,1,2018-06-26 02:56:30,R_1lfygB6E5vRwwZQ,,,,,30.19270324707,-95.417098999023,anonymous,EN,1,2,28,4,1,2,5,4,5,5,5,2,3,5,3,1,5,4,5,5,5,1,5,5,5,3,1,5,5,3,2,4,3,4,4,4,4,4,4,1,3,5,4,4,2,3,2,5,2.436,82.956,83.772,44,4,3,4,4,2,5,3,3,4,2,4,4,2,3,10.236,17.941,18.424,14,2,1.315,1.315,1.978,1,2,0.712,0.712,1.304,1,4,12.683,12.683,13.448,1,1,0.985,0.985,1.611,1,1,0.76,1.739,2.225,2,2,0.684,0.684,1.282,1,2,1.288,1.288,2.305,1,2,0.567,0.567,1.218,1,4,1,4,1,2.402,3.908,4.817,4,4,3,3,2,3,2,4,3,3,5,2,4,3,3,4,2,5,5,2,4,4,2,5,3,3,5,4,3,3,4,2,5,3,3,5,2,4,4,2,5,3,3,3,5,2,4,4,2,4,4,3.722,38.805,39.441,51,5,"More down to Earth. More relaxed. ",13353437
2018-06-26 02:53:59,2018-06-26 03:02:37,0,110.54.215.129,100,517,1,2018-06-26 03:02:38,R_2tfIMDE9f97DyNG,,,,,14.385101318359,120.88110351562,anonymous,EN,1,2,32,5,4,1,4,1,4,4,4,2,4,4,4,2,4,4,2,4,4,2,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,5,2,5,1.334,49.798,50.757,47,1,3,4,1,3,4,5,3,1,1,1,1,1,4,1.903,25.229,26.061,18,2,0.36,0.36,1.407,1,2,0.065,0.712,1.789,2,4,1.773,1.773,4.775,1,2,0.169,0.169,1.136,1,1,0.01,0.01,1.054,1,1,0.306,0.306,1.606,1,1,0.318,6.129,7.31,2,1,0.459,2.36,3.041,2,1,1,1,1,6.09,9.739,11.214,4,,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,3,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,3,4,3,3,3,3,13.854,78.896,80.955,61,5,Favorite color,66772126
2018-06-26 02:42:17,2018-06-26 03:04:04,0,75.104.114.203,100,1306,1,2018-06-26 03:04:04,R_s53rLM3rnGMoa89,,,,,41.338592529297,-105.86019897461,anonymous,EN,1,1,52,3,2,4,5,4,4,4,4,2,3,5,4,2,5,3,5,3,4,2,3,4,4,4,2,4,3,4,3,5,2,4,4,5,4,3,2,2,2,4,3,4,1,5,2,3,6.991,176.996,178.984,45,3,3,4,2,4,3,4,2,2,2,3,2,2,2,14.406,86.174,89.202,14,2,5.312,5.312,7.335,1,2,1.707,1.707,3.156,1,4,10.023,10.023,14.544,1,2,1.675,1.675,3.047,1,1,2.124,2.124,3.604,1,1,1.239,1.239,2.49,1,1,1.344,2.858,5.135,2,1,6.274,6.274,7.69,1,1,1,1,4,15.996,23.824,25.431,4,,,4,4,4,2,2,1,3,1,1,5,5,5,5,3,5,5,4,3,3,3,3,1,5,1,2,2,4,2,4,1,4,1,1,5,5,5,5,3,5,5,3,3,3,3,3,1,5,1,56.307,224.609,226.775,56,4,More feminine so more like me.,25767099
2018-06-26 03:00:44,2018-06-26 03:18:37,0,174.59.105.108,100,1072,1,2018-06-26 03:18:38,R_1mqMo4ZwpDishlM,,,,,40.114196777344,-76.508796691895,anonymous,EN,1,1,23,3,1,2,5,4,4,5,5,1,4,4,2,1,5,4,3,1,3,1,3,4,5,1,1,4,4,1,4,5,1,5,5,4,5,5,3,1,2,4,3,3,1,4,1,4,6.655,299.953,301.155,47,3,3,2,2,2,2,2,3,3,1,3,1,1,3,4.284,80.648,81.444,18,2,1.279,1.279,4.046,1,2,0.693,0.693,1.564,1,4,8.544,8.544,10.736,1,2,0,0,0.807,0,1,0.173,2.547,3.653,2,1,0.67,1.201,2.09,2,1,0.231,1.331,3.972,2,1,0.808,0.808,1.778,1,1,1,1,1,6.026,12.898,13.723,4,1,5,1,1,1,1,1,3,1,1,1,3,3,1,2,2,2,2,4,4,3,3,3,2,2,3,1,1,1,1,1,3,1,1,1,3,3,1,2,2,2,2,2,2,2,2,3,2,2,3,18.881,171.666,173.07,62,5,it seemed to be more accurate than the red one when answer the questions.,14528036
2018-06-26 03:11:44,2018-06-26 03:27:50,0,173.25.95.117,100,966,1,2018-06-26 03:27:51,R_2zSfAEJ00Uxsl4h,,,,,39.794204711914,-88.273399353027,anonymous,EN,1,1,57,3,2,2,5,1,4,2,5,2,5,5,4,2,5,4,2,2,4,2,4,4,2,5,2,4,4,2,4,5,4,2,2,4,4,2,4,2,2,4,2,2,4,4,2,1,5.277,89.706,90.726,44,5,5,2,4,2,2,1,4,5,2,5,5,5,4,5.808,55.29,56.471,16,2,2.932,2.932,5.088,1,2,1.294,1.294,2.611,1,1,42.893,49.54,173.262,5,2,0.951,0.951,2.061,1,1,0.722,0.722,1.816,1,1,0.918,0.918,2.178,1,1,0.885,2.855,6.648,2,1,1.337,1.337,2.483,1,4,1,4,1,6.418,10.827,12.704,4,,,2,4,2,1,2,1,2,2,1,2,2,1,4,2,2,2,1,3,2,4,2,3,2,1,2,4,2,1,4,1,4,2,2,4,4,1,4,2,2,4,3,3,2,4,4,4,3,1,25.058,145.328,147.014,52,4,for more of the percentage of times right I believe,60848745
2018-06-26 03:14:23,2018-06-26 03:32:17,0,45.27.36.30,100,1073,1,2018-06-26 03:32:18,R_3FQIKv0EN3o3P8e,,,,,34.940505981445,-82.167198181152,anonymous,EN,1,1,39,6,2,1,4,4,2,4,4,3,4,2,3,1,5,2,2,3,5,4,2,2,5,4,4,5,2,1,2,2,2,2,4,5,4,4,3,2,1,4,1,3,2,5,3,1,2.186,163.054,164.274,46,5,5,4,2,2,2,1,2,4,3,4,3,2,3,11.491,59.521,60.406,18,2,3.768,3.768,4.715,1,2,1.531,1.531,2.749,1,4,17.376,17.376,18.949,1,2,0.864,0.864,2.012,1,1,1.012,1.012,2.377,1,2,1.099,1.099,2.043,1,2,4.698,4.698,5.661,1,1,0.852,0.852,1.816,1,1,1,1,4,5.591,12.106,13.291,4,1,5,2,1,4,2,3,3,3,2,2,3,3,3,3,3,4,4,3,4,4,4,3,3,4,3,2,1,4,2,3,3,3,2,2,3,3,3,3,3,4,4,3,4,4,4,3,3,4,3,67.198,211.02,211.933,60,5,"They're about the same, but I liked the way the blue robot ordered the answers better. ",59699266
2018-06-26 03:11:21,2018-06-26 03:33:07,0,99.113.144.178,100,1306,1,2018-06-26 03:33:08,R_3kAJpcDzachhyV6,,,,,31.573104858398,-90.495597839355,anonymous,EN,1,1,51,2,4,2,5,1,5,5,4,2,4,5,3,1,5,2,5,5,5,3,1,5,5,4,1,5,5,4,2,4,1,5,4,5,5,4,2,2,1,1,,4,2,5,1,5,4.381,139.144,140.354,54,3,2,4,2,3,3,1,2,2,1,2,2,1,3,9.053,75.882,77.243,17,2,6.734,6.734,8.537,1,2,1.363,1.363,2.832,1,1,8.732,30.578,35.475,4,2,7.125,7.125,8.288,1,1,1.298,1.298,2.521,1,1,0.871,0.871,2.148,1,1,4.538,4.538,5.976,1,1,1.838,1.838,3.319,1,1,1,1,4,3.875,13.344,16.316,4,1,5,5,3,5,3,5,5,4,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,3,3,5,3,1,4,1,5,4,5,5,1,5,5,4,3,4,2,4,1,1,5,2,4,29.761,381.679,383.086,71,5,BLUE IS MY FAVORITE COLOR. SO I FELT WARMER TOWARD THIS ROBOT. HE SEEMED MORE NATURAL TO ME.,30583048
2018-06-26 03:20:51,2018-06-26 03:35:59,0,27.34.17.249,100,907,1,2018-06-26 03:35:59,R_ANAKwnlIhgMPAFX,,,,,27.716705322266,85.316711425781,anonymous,EN,1,2,27,5,1,2,4,1,4,4,5,1,2,4,5,4,4,2,3,4,5,1,1,4,5,5,1,2,2,3,1,3,2,4,5,4,4,5,4,5,5,3,4,4,2,4,2,4,6.799,69.983,72.556,48,2,3,4,2,5,4,3,4,1,2,3,3,4,4,10.307,40.551,42.621,15,2,2.582,2.582,4.092,1,2,1.417,1.417,2.341,1,4,4.14,4.14,6.094,1,1,1.067,1.067,2.501,1,1,0.922,0.922,1.796,1,1,0.54,0.54,1.49,1,1,0.875,0.875,4.682,1,1,1.026,1.026,1.899,1,4,1,1,4,5.867,17.33,18.122,6,3,2,4,4,3,4,2,2,3,1,3,3,4,2,2,2,4,3,2,3,3,4,4,2,4,2,3,2,2,3,2,4,3,2,4,3,4,3,2,4,3,4,4,2,2,4,2,3,3,2,11.116,66.197,67.923,59,5,Because it gives most of the answer in realistic way.,51446954
2018-06-26 03:30:49,2018-06-26 03:43:47,0,76.98.73.254,100,778,1,2018-06-26 03:43:48,R_2aahIR32xj6tZxH,,,,,39.976699829102,-75.258598327637,anonymous,EN,1,1,26,5,4,4,5,1,4,2,5,1,4,5,3,1,5,2,4,4,2,1,1,4,4,1,1,4,4,2,1,4,2,4,4,5,4,4,1,4,1,4,4,4,1,4,2,4,1.833,91.715,92.391,115,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8.801,39.09,39.605,36,1,5.097,6.303,7.028,3,2,0.926,1.952,2.377,3,1,3.849,19.491,20.612,9,2,1.127,4.491,4.569,5,1,3.355,4.494,4.938,3,1,0.824,2.582,2.953,4,1,2.006,3.032,4.447,3,1,1.071,1.963,2.407,3,4,4,4,1,3.995,9.914,10.287,11,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2.497,90.651,94.368,155,4,"Red made more sense. ",44807078
2018-06-26 02:56:13,2018-06-26 03:44:33,0,99.124.216.42,100,2900,1,2018-06-26 03:44:34,R_3qJyX3Cr5LjMqTi,,,,,35.314804077148,-81.866798400879,anonymous,EN,1,1,31,5,5,4,3,4,4,3,5,2,3,5,2,3,4,5,4,4,5,4,5,4,2,4,3,2,4,1,1,4,5,4,3,3,2,4,3,3,3,4,5,5,1,3,4,4,5.739,226.591,228.364,55,3,3,4,2,3,3,1,1,3,1,4,3,5,3,5.588,93.238,94.391,19,2,7.523,7.523,9.482,1,2,12.433,68.327,77.597,29,4,7.908,42.085,44.292,3,2,1.737,1.737,3.024,1,1,5.617,5.617,7.099,1,1,2.516,2.516,4.132,1,2,16.323,16.323,17.616,1,1,0.323,0.323,2.063,1,4,1,1,4,96.701,107.042,108.848,4,,,3,3,2,3,3,2,4,1,1,5,4,5,4,3,4,4,3,3,4,4,4,5,5,2,3,3,2,3,3,2,4,1,1,5,4,5,4,3,4,4,3,3,4,4,4,5,5,2,32.031,186.237,187.573,59,5,"Blue thinks through their answers more methodologically. Red seems to give ""and"" answers first, individual answers second, and ""or"" answers third. Blue does the opposite, showing a consideration of both options before combining them. Red, however, would be the faster talker or decision maker, but it would be less transparent to discover how the robot came to its conclusion.",22395999
2018-06-26 03:48:50,2018-06-26 04:03:27,0,170.253.133.237,100,877,1,2018-06-26 04:03:28,R_3n9s9eyPyL9y9Hl,,,,,33.425903320312,-88.830299377441,anonymous,EN,1,1,20,2,4,1,5,2,4,3,4,2,4,4,5,1,5,1,4,4,4,1,1,4,2,4,2,4,4,4,3,4,4,4,4,4,5,4,2,5,1,4,4,4,1,5,1,5,2.959,127.564,128.939,54,4,4,3,1,1,1,2,2,3,3,4,1,3,3,8.306,85.08,87.287,16,2,2.236,2.236,3.753,1,2,1.664,1.664,3.161,1,4,3.465,3.465,5.302,1,2,1.365,1.365,3.024,1,2,1.046,2.374,3.123,2,2,1.098,1.098,2.365,1,1,1.122,2.272,3.82,2,2,0.891,0.891,2.103,1,1,1,1,1,4.328,10.183,12.094,4,1,2,3,2,1,2,2,2,4,1,2,3,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,1,1,2,2,2,2,1,2,3,3,3,4,3,3,3,3,2,2,4,4,3,3,3,20.245,227.789,231.002,55,5,The order it presented the options was more accurate to mine than the Red robot .,65900291
2018-06-26 03:37:28,2018-06-26 04:03:37,0,99.190.112.31,100,1569,1,2018-06-26 04:03:37,R_3OpsjP6ZUOjU2rq,,,,,34.20930480957,-118.5751953125,anonymous,EN,1,1,66,3,4,2,5,1,4,4,5,1,4,5,5,1,5,2,4,4,5,1,2,5,4,3,1,4,5,2,2,5,2,5,4,5,5,4,2,2,1,5,2,4,1,4,1,2,9.939,142.007,144.894,44,4,4,2,3,2,2,1,4,5,3,4,5,5,4,6.656,78.482,79.721,14,1,10.496,10.496,13.097,1,2,1.092,1.092,2.208,1,4,27.795,27.795,29.679,1,1,1.83,1.83,3.546,1,2,1.049,1.049,2.263,1,2,1.231,1.231,3.008,1,2,1.012,5.314,6.598,2,1,1.996,1.996,3.031,1,4,4,4,1,15.385,51.429,52.468,4,,,4,4,4,5,2,5,5,4,4,5,4,3,4,4,4,2,1,5,5,4,4,5,5,2,3,2,2,2,1,3,3,2,3,2,2,3,2,4,3,2,4,3,3,2,2,2,3,4,109.575,518.979,521.67,52,5,"The blue seemed more intelligent and said ""I think"" less than the red.",15825348
2018-06-26 03:40:27,2018-06-26 04:11:07,0,71.182.235.61,100,1839,1,2018-06-26 04:11:08,R_3oMhksXse1eVedr,,,,,40.544692993164,-79.928802490234,anonymous,EN,1,1,53,5,5,5,5,2,1,2,4,2,1,5,1,1,5,5,1,1,1,2,5,1,1,1,2,1,1,4,1,4,4,5,5,5,4,3,5,1,1,4,5,3,1,3,1,4,92.895,161.458,162.279,46,4,5,2,2,1,1,1,4,5,1,4,2,1,2,105.003,299.57,300.872,15,2,5.361,5.361,6.476,1,2,1.086,1.086,2.243,1,4,13.77,13.77,15.232,1,1,1.007,1.007,1.986,1,1,0.951,0.951,1.941,1,2,0.976,0.976,1.798,1,2,1.257,1.257,2.2,1,2,1.699,1.699,2.991,1,1,1,1,1,3.295,16.47,17.135,4,1,5,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,2,3,3,3,15.72,178.963,179.873,57,5,"the red one seemed to fail at putting the things together the way that would make the most sense. Although I did not always think that it mattered, since the answered said the same thing, even if the order was wrong.",73496602
