StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2,Q1.3,Q1.4,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_11,Q2.1_12,Q2.1_13,Q2.1_14,Q2.1_15,Q2.1_16,Q2.1_17,Q2.1_18,Q2.1_19,Q2.1_20,Q2.1_21,Q2.1_22,Q2.1_23,Q2.1_24,Q2.1_25,Q2.1_26,Q2.1_27,Q2.1_28,Q2.1_29,Q2.1_30,Q2.1_31,Q2.1_32,Q2.1_33,Q2.1_34,Q2.1_35,Q2.1_36,Q2.1_37,Q2.1_38,Q2.1_39,Q2.1_40,Q2.1_41,Q2.1_42,Q2.1_43,Q2.1_44,Q2.2_First Click,Q2.2_Last Click,Q2.2_Page Submit,Q2.2_Click Count,Q3.1_1,Q3.1_2,Q3.1_3,Q3.1_4,Q3.1_5,Q3.1_6,Q3.1_7,Q3.1_8,Q3.1_9,Q3.1_10,Q3.1_11,Q3.1_12,Q3.1_13,Q3.1_14,Q3.2_First Click,Q3.2_Last Click,Q3.2_Page Submit,Q3.2_Click Count,Q5.1,Q5.2_First Click,Q5.2_Last Click,Q5.2_Page Submit,Q5.2_Click Count,Q7.1,Q7.2_First Click,Q7.2_Last Click,Q7.2_Page Submit,Q7.2_Click Count,Q8.1,Q8.2_First Click,Q8.2_Last Click,Q8.2_Page Submit,Q8.2_Click Count,Q10.1,Q10.2_First Click,Q10.2_Last Click,Q10.2_Page Submit,Q10.2_Click Count,Q12.1,Q12.2_First Click,Q12.2_Last Click,Q12.2_Page Submit,Q12.2_Click Count,Q14.1,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q16.1,Q16.2_First Click,Q16.2_Last Click,Q16.2_Page Submit,Q16.2_Click Count,Q18.1,Q18.2_First Click,Q18.2_Last Click,Q18.2_Page Submit,Q18.2_Click Count,Q19.1_6,Q19.1_2,Q19.1_7,Q19.1_3,Q19.2_First Click,Q19.2_Last Click,Q19.2_Page Submit,Q19.2_Click Count,Q79#1_1,Q79#2_1,Q20.2#1_1,Q20.2#1_2,Q20.2#1_3,Q20.2#1_4,Q20.2#1_5,Q20.2#1_6,Q20.2#1_7,Q20.2#1_8,Q20.2#1_9,Q20.2#1_10,Q20.2#1_11,Q20.2#1_12,Q20.2#1_13,Q20.2#1_14,Q20.2#1_15,Q20.2#1_16,Q20.2#1_17,Q20.2#1_18,Q20.2#1_19,Q20.2#1_20,Q20.2#1_21,Q20.2#1_22,Q20.2#1_23,Q20.2#1_24,Q20.2#2_1,Q20.2#2_2,Q20.2#2_3,Q20.2#2_4,Q20.2#2_5,Q20.2#2_6,Q20.2#2_7,Q20.2#2_8,Q20.2#2_9,Q20.2#2_10,Q20.2#2_11,Q20.2#2_12,Q20.2#2_13,Q20.2#2_14,Q20.2#2_15,Q20.2#2_16,Q20.2#2_17,Q20.2#2_18,Q20.2#2_19,Q20.2#2_20,Q20.2#2_21,Q20.2#2_22,Q20.2#2_23,Q20.2#2_24,Q20.3_First Click,Q20.3_Last Click,Q20.3_Page Submit,Q20.3_Click Count,Q108,Q109,survey_code
2018-07-04 11:24:07,2018-07-04 11:39:56,0,134.196.45.170,100,949,1,2018-07-04 11:39:58,R_BJSNJcWfSXQjqE1,,,,,13.858306884766,100.46881103516,anonymous,EN,1,2,29,2,2,1,5,4,4,4,2,1,5,5,3,2,4,2,3,2,4,1,1,5,4,2,1,5,4,4,5,5,2,4,1,4,5,4,2,1,2,5,1,4,2,3,1,2,0,0,121.702,0,2,3,4,1,2,5,2,1,1,1,3,1,1,4,0,0,52.131,0,2,1.432,1.432,2.331,1,1,0.513,1.328,1.633,2,4,15.425,19.961,20.814,2,2,0.519,0.519,1.269,1,2,0.479,0.479,1.219,1,1,0.431,0.431,1.126,1,2,1.09,1.09,3.603,1,2,0.729,0.729,1.354,1,1,1,1,1,3.023,12.257,12.781,8,2,2,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,4,4,3,3,3,4,4,2,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,3,3,3,3,3,4,4,2,10.512,70.935,132.622,9,5,It seemed to have the more logical responses overall. The choice just went along better with the activities or options a person would normally choose,40629097
2018-07-04 11:25:16,2018-07-04 11:40:25,0,73.206.102.228,100,909,1,2018-07-04 11:40:26,R_1mlwkBoBWdMtWPu,,,,,29.982192993164,-95.177597045898,anonymous,EN,1,2,32,2,1,4,4,5,4,4,4,1,1,4,1,1,4,4,4,3,4,4,5,4,4,4,2,3,4,1,5,5,4,4,5,4,4,2,4,1,1,4,4,4,1,4,4,4,1.716,63.502,64.6,47,3,4,4,5,4,4,1,5,2,2,2,2,2,3,140.363,161.721,162.665,14,2,1.92,1.92,2.748,1,1,0.865,0.865,1.768,1,1,27.559,29.782,30.108,4,2,1.077,1.077,1.671,1,2,0.464,1.119,1.563,2,1,0.472,1.364,1.768,2,1,0.346,1.93,2.248,2,2,0.7,0.7,1.331,1,1,1,1,1,1.854,3.888,4.841,5,5,1,5,4,1,4,4,3,3,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84.769,130.515,131.417,53,5,I kinda gravitated towards blue. cause blue is my favorite color  and I just felt a better connection.,85996422
2018-07-04 11:26:23,2018-07-04 11:42:21,0,67.215.11.12,100,958,1,2018-07-04 11:42:22,R_2rCkrqlunJAOgUD,,,,,47.513305664062,-67.39289855957,anonymous,EN,1,2,26,3,3,3,5,4,4,4,5,4,4,4,4,2,5,4,5,3,5,4,2,5,2,3,2,4,4,5,2,4,4,4,2,5,5,5,2,4,2,5,2,4,2,4,2,4,1.844,118.072,118.966,48,4,5,4,2,2,2,2,4,4,2,5,5,2,5,6.991,80.415,81.284,16,2,4.849,4.849,5.557,1,2,1.711,1.711,2.456,1,1,8.934,8.934,9.751,1,1,0.452,0.452,1.179,1,2,0.603,1.223,1.619,2,2,0.834,0.834,1.926,1,1,52.925,54.499,55.657,2,2,1.709,1.709,2.518,1,1,1,1,1,5.421,9.643,10.839,4,1,1,1,2,2,2,5,2,2,2,2,2,4,1,4,3,3,1,1,1,1,1,4,5,5,1,1,2,2,2,4,2,2,2,2,2,4,1,4,2,2,1,1,1,1,1,4,5,5,1,11.285,122.249,123.925,52,5,Seems to get more answers right i like the color.,18306252
2018-07-04 11:28:56,2018-07-04 11:43:34,0,216.110.214.42,100,878,1,2018-07-04 11:43:35,R_296LPMFfESaX47X,,,,,44.784103393555,-123.33769989014,anonymous,EN,1,2,31,5,2,2,4,2,4,4,5,2,4,4,3,1,4,3,3,2,2,2,3,2,4,4,2,4,3,2,3,5,2,4,4,5,4,3,3,3,1,4,3,4,3,5,2,2,9.692,47.351,51.011,50,4,5,3,2,4,2,1,2,3,2,3,2,2,3,2.933,28.69,54.984,20,2,8.444,8.444,9.075,1,1,0.302,0.302,0.951,1,4,2.499,2.499,19.853,1,1,0.504,0.504,1.463,1,1,0.232,0.232,0.986,1,2,0.557,0.557,1.102,1,1,0.412,0.985,2.654,2,1,23.719,24.268,24.525,2,4,4,4,1,2.992,8.046,11.861,5,4,3,4,4,4,5,3,5,4,3,4,4,4,4,4,4,5,4,4,3,4,3,4,4,4,2,2,2,3,2,2,4,3,2,2,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,8.032,73.446,74.074,70,5,"The Blue robot seemed more real, natural, and pleasant.",33058216
2018-07-04 11:24:39,2018-07-04 11:43:52,0,68.83.64.108,100,1152,1,2018-07-04 11:43:52,R_1rHqnJ6y1Vk7JyH,,,,,39.952606201172,-74.992401123047,anonymous,EN,1,1,23,5,1,2,4,4,2,5,4,4,2,3,3,1,5,4,3,3,1,4,5,3,5,2,3,2,2,1,2,3,2,4,5,5,5,2,5,1,1,4,5,3,3,4,5,3,1.938,83.431,85.52,49,5,5,2,1,3,1,3,1,4,2,2,3,2,4,5.372,50.364,51.747,15,1,2.611,2.611,9.035,1,2,1.257,1.257,2.697,1,1,15.691,34.07,35.92,2,2,1.369,1.369,2.927,1,2,1.061,1.061,2.141,1,2,0.898,0.898,2.101,1,1,2.935,2.935,5.89,1,2,1.709,1.709,2.961,1,1,1,1,4,3.862,14.701,18.938,4,,,4,5,3,3,5,4,2,3,3,3,5,4,3,4,3,5,5,4,5,3,4,3,3,3,1,1,3,2,1,1,1,2,1,2,4,3,3,3,3,4,2,3,2,1,3,3,3,2,63.39,268.667,271.82,60,5,"The blue robot seems more intelligent and efficient. I noticed in a few videos that the red robot had some jerky movements. As much as the thought of artificial intelligence freaks me out, I would prefer to have the robot that is efficient than the one that seems like it has a few screws loose (pun intended).",43025117
2018-07-04 11:24:14,2018-07-04 11:44:14,0,76.16.74.0,100,1199,1,2018-07-04 11:44:14,R_2Y64fxPqCwLMY7J,,,,,42.456298828125,-87.870399475098,anonymous,EN,1,1,27,3,1,4,5,1,3,4,5,2,3,4,4,1,5,2,2,3,3,2,4,4,4,1,1,4,3,2,1,4,2,3,4,4,5,4,5,3,1,4,4,3,3,4,2,2,8.882,86.325,88.02,44,4,5,3,2,3,2,1,2,2,2,2,2,3,4,139.553,259.838,261.319,16,2,6.266,6.266,7.289,1,2,1.123,1.123,2.005,1,4,3.229,3.229,5.056,1,2,0.71,1.678,2.193,2,2,0.683,0.683,1.515,1,2,0.558,0.558,1.602,1,1,0.707,2.053,3.547,2,2,1.581,1.581,2.734,1,1,1,1,1,3.015,10.037,13.232,4,3,3,5,5,5,4,5,3,3,3,3,5,5,5,5,4,4,4,5,5,4,4,5,5,5,3,1,1,1,2,1,2,2,1,1,2,3,2,2,3,3,3,2,3,2,3,2,2,3,3,48.232,234.619,235.469,55,5,I liked his answers he gave. They were more logical than the red one.,15138934
2018-07-04 11:26:21,2018-07-04 11:45:20,0,24.72.184.89,100,1138,1,2018-07-04 11:45:21,R_D90vrGCo2s6YKxH,,,,,27.461502075195,-97.843696594238,anonymous,EN,1,2,22,3,4,4,2,4,4,1,2,2,2,2,4,3,4,2,3,2,4,2,1,2,4,4,2,4,3,2,1,1,3,3,1,1,4,2,1,4,4,1,1,4,3,4,1,3,213.788,270.601,271.013,121,4,4,1,4,2,3,2,1,5,4,4,2,1,3,0.465,10.356,12.89,37,2,1.67,2.032,2.696,2,1,0.378,0.378,1.084,1,4,10.395,10.395,12.508,1,1,0.77,1.165,1.445,2,2,0.235,0.235,0.621,1,2,0.171,0.569,0.907,2,2,0.176,0.997,2.167,2,2,0.755,1.101,1.379,2,1,4,1,4,8.128,13.649,14.042,4,3,3,4,5,3,3,2,3,3,3,3,4,4,5,3,4,3,4,3,4,4,3,5,3,3,4,3,2,2,1,2,2,2,3,1,2,1,4,3,2,2,1,1,3,1,2,1,3,4,3,12.92,69.441,69.961,124,5,It seems like blue has a more natural speech along with a better understanding of ideas and hierarchy or order,49466257
2018-07-04 11:31:37,2018-07-04 11:47:21,0,76.23.61.247,100,944,1,2018-07-04 11:47:22,R_ZCD0AB99kCTp0Nr,,,,,40.587005615234,-111.98780059814,anonymous,EN,1,2,38,5,2,5,5,5,5,4,3,1,1,5,1,4,5,5,5,1,3,1,5,5,4,3,4,2,5,3,3,4,5,3,5,4,5,3,3,1,2,5,5,5,2,4,3,3,40.45,135.14,135.761,49,3,5,5,1,4,3,1,1,1,1,2,1,1,5,4.472,57.199,57.61,16,2,3.355,3.355,5.364,1,1,0.941,0.941,2.045,1,4,9.031,9.031,18.835,1,2,1.401,1.401,2.891,1,2,0.515,0.515,1.426,1,2,0.348,0.348,1.205,1,1,0.485,1.736,2.648,2,2,1.041,1.041,1.846,1,1,1,1,4,4.156,14.599,16.683,4,3,2,2,3,1,2,1,1,2,1,2,3,3,3,4,3,4,4,2,3,3,2,2,3,4,2,2,3,1,2,1,1,2,1,2,3,3,3,4,3,4,4,3,4,3,3,3,3,4,2,1.483,191.652,194.263,65,5,It ranked choices more closely to what I would have.,27678448
2018-07-04 11:31:27,2018-07-04 11:48:16,0,104.4.100.162,100,1008,1,2018-07-04 11:48:17,R_1mRyND0DfhUSGf9,,,,,39.441101074219,-81.346603393555,anonymous,EN,1,2,26,5,4,1,5,1,5,1,4,2,5,5,5,1,5,2,5,5,5,2,2,5,2,5,2,5,5,4,1,5,2,5,2,5,5,5,4,4,1,5,2,5,1,4,2,5,1.543,89.377,90.127,153,1,1,5,1,5,5,1,4,1,1,4,1,1,4,2.644,49.377,50.931,44,1,1.777,2.594,3.134,3,2,0.76,0.773,1.465,2,4,2.978,4.997,5.66,5,2,1.334,2.307,2.681,3,2,1.221,1.251,1.877,2,1,1.732,1.748,2.303,2,1,3.359,4.392,4.468,3,2,0.158,2.568,2.951,7,1,1,1,4,2.398,7.863,8.362,9,,,4,3,4,4,4,3,3,3,3,4,4,3,3,5,5,5,4,5,5,4,4,3,4,3,2,3,3,2,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,2,2,3,10.14,105.587,107.34,161,5,It seemed to use the best logic and to be the most friendly.,55130412
2018-07-04 11:24:03,2018-07-04 11:48:41,0,69.247.72.26,100,1477,1,2018-07-04 11:48:43,R_2Sp2TRwCwFpZFOc,,,,,35.044097900391,-106.89040374756,anonymous,EN,1,2,28,5,4,2,4,1,4,2,4,3,4,5,5,2,4,2,4,5,5,2,2,4,1,4,2,4,4,5,2,2,2,5,2,5,4,4,2,5,2,5,2,4,2,4,2,4,2.108,68.702,70.059,72,2,2,4,2,4,4,1,2,2,2,2,2,2,2,4.471,23.366,26.099,19,2,2.084,2.084,3.287,1,1,1.495,1.495,2.517,1,4,4.653,4.653,8.191,1,2,0.533,0.533,1.305,1,2,0.875,0.875,1.961,1,2,0.55,1.445,2.063,2,1,1.492,1.492,2.448,1,2,1.191,1.191,2.106,1,1,1,1,4,1.748,6.654,7.414,5,2,4,4,4,4,4,4,4,4,2,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,2,2,2,2,2,2,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8.212,67.678,68.608,59,5,It's logical responses were more inline with what I would expect myself to choose.,38602591
2018-07-04 11:44:54,2018-07-04 11:50:03,0,24.46.117.154,100,309,1,2018-07-04 11:50:04,R_eV4TodRWyFoEwWR,,,,,40.610000610352,-73.910797119141,anonymous,EN,1,2,27,6,5,1,2,5,2,3,5,1,2,1,2,5,4,3,1,3,3,2,1,4,1,3,2,2,1,2,4,3,4,2,2,4,4,5,2,1,4,3,2,2,3,3,3,3,1.163,4.007,20.078,2,2,2,5,2,3,1,5,5,4,1,5,4,2,3,1.913,24.411,27.372,2,1,2.224,2.975,3.198,2,1,0.946,1.839,2.079,2,2,10.433,10.433,11.387,1,2,0.351,0.351,1.248,1,2,0.568,0.568,1.681,1,2,1.262,1.262,1.966,1,2,0.219,3.401,4.237,5,1,0.498,0.498,1.784,1,4,4,4,4,0.754,2.406,3.544,4,4,3,2,4,2,1,4,3,4,1,1,5,2,5,1,3,3,3,3,3,5,5,3,4,2,1,1,1,2,3,1,4,3,3,1,1,3,3,4,3,2,3,5,1,1,5,3,2,1,4,0,0,10.394,0,4,I like the response from the red robots better than blue.,88651855
2018-07-04 11:32:22,2018-07-04 11:50:36,0,69.76.44.10,100,1094,1,2018-07-04 11:50:37,R_t08JW1LDww39zqx,,,,,37.766204833984,-87.259101867676,anonymous,EN,1,2,50,3,2,4,4,2,2,5,4,4,5,4,3,3,4,1,3,2,4,4,3,4,5,4,4,5,3,2,3,4,2,2,2,3,3,5,5,2,2,2,2,2,4,2,3,2,6.514,90.295,92.377,44,4,4,2,2,2,2,2,2,4,3,3,4,3,4,4.529,60.903,61.885,15,1,2.935,2.935,4.852,1,1,1.13,1.13,3.001,1,4,14.208,14.208,18.67,1,2,2.64,2.64,3.934,1,2,2.015,2.015,2.963,1,2,1.24,1.24,2.93,1,1,1.645,1.645,2.919,1,2,1.376,1.376,2.931,1,1,1,1,1,6.487,11.324,15.106,6,2,3,3,2,2,2,3,3,3,2,3,3,3,4,4,4,4,3,4,3,4,3,2,2,4,3,2,3,1,2,2,3,2,3,2,2,2,3,4,4,4,4,3,3,2,3,3,3,4,3,27.361,282.561,283.916,69,5,the ranking and seemed more natural,68718216
2018-07-04 11:31:13,2018-07-04 11:52:09,0,216.9.178.245,100,1255,1,2018-07-04 11:52:10,R_2Qsuy4ZBBjTVGuu,,,,,33.05810546875,-112.04759979248,anonymous,EN,1,2,37,5,2,1,4,1,4,3,4,1,4,4,3,1,4,1,4,3,4,1,1,3,3,4,1,1,4,1,1,4,1,3,2,4,4,3,1,1,1,4,1,4,2,3,1,3,4.185,329.054,332.138,51,1,1,3,1,3,3,1,1,1,1,1,1,1,3,13.362,107.865,108.731,14,1,6.085,6.085,8.571,1,2,1.628,1.628,3.466,1,4,14.741,14.741,18.095,1,2,8.236,8.236,9.882,1,2,1.556,1.556,2.76,1,2,1.371,1.371,2.604,1,2,1,1,2.161,1,2,1.351,1.351,2.532,1,1,1,1,1,6.443,16.326,17.765,4,1,2,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,2,2,1,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,2,3,3,3,4,3,3,3,46.957,226.487,230.409,67,5,better logic,49332398
2018-07-04 11:35:55,2018-07-04 11:56:53,0,200.8.102.82,100,1258,1,2018-07-04 11:56:54,R_vcbrtuiUpplHZGF,,,,,10.466705322266,-66.61669921875,anonymous,EN,1,2,50,5,3,2,5,1,5,3,4,2,4,4,4,1,5,1,4,4,4,1,1,4,3,4,1,4,4,4,1,4,2,4,3,4,4,4,3,3,1,4,2,4,2,4,2,4,1.592,100.002,100.823,46,3,4,4,2,3,2,2,2,4,2,2,2,2,3,4.809,66.158,67.051,16,2,1.122,1.122,2.511,1,2,0.993,0.993,2.182,1,4,1.826,1.826,19.242,1,1,4.456,164.645,167.318,2,2,1.377,55.478,58.317,2,2,0.883,0.883,1.982,1,2,19.929,19.929,21.408,1,2,2.962,2.962,4.994,1,1,1,1,1,6.72,22.48,26.213,5,1,5,4,3,3,2,2,2,3,2,2,3,2,3,3,3,4,4,4,4,4,3,1,3,3,3,2,3,3,2,2,2,3,2,2,3,2,3,3,3,4,4,4,4,4,3,1,3,3,3,83.045,272.425,273.647,56,5,I had an eye movement that made it look more natural.,34976210
2018-07-04 11:32:03,2018-07-04 11:59:06,0,107.210.162.40,100,1622,1,2018-07-04 11:59:06,R_1BVCrIsWyMWsM8p,,,,,33.373397827148,-84.854103088379,anonymous,EN,1,2,27,5,2,4,4,4,4,4,3,2,3,4,3,2,4,4,4,2,3,2,4,4,4,4,4,3,4,2,4,4,4,4,4,3,4,3,4,2,3,4,4,4,2,3,3,4,4.408,697.28,698.046,49,2,3,4,2,4,4,2,3,2,2,3,2,2,3,25.119,60.729,61.438,15,2,5.69,5.69,6.501,1,2,1.014,1.014,2.106,1,4,13.163,13.163,14.742,1,2,0.886,0.886,1.734,1,1,0.471,0.471,1.358,1,2,0.412,0.412,1.142,1,2,0.256,0.256,0.962,1,2,0.778,0.778,1.426,1,1,1,1,1,3.628,11.161,13.133,5,1,2,2,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,3,4,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3,2,2,3,20.839,158.691,159.624,55,5,I think it was better able to analyze the information and its movements were not as robotic as the red robot.,55829697
2018-07-04 11:31:16,2018-07-04 12:02:52,0,72.194.74.20,100,1895,1,2018-07-04 12:02:52,R_eEAhF1eenrP3XJn,,,,,33.645095825195,-117.67860412598,anonymous,EN,1,1,45,5,3,1,5,2,4,4,4,2,4,4,2,1,4,2,5,3,3,2,2,5,3,4,2,4,4,3,3,4,2,5,3,4,3,4,3,3,2,5,2,4,1,3,3,4,4.047,259.401,260.268,49,4,4,3,2,1,1,2,3,4,2,5,3,4,4,175.85,313.286,316.588,20,1,21.577,21.577,22.574,1,2,3.462,3.462,4.235,1,1,20.999,20.999,22.189,1,2,1.092,1.092,1.938,1,1,1.29,1.29,2.206,1,2,0.652,0.652,1.486,1,2,0.53,0.53,1.255,1,1,0.759,0.759,1.714,1,1,1,1,4,32.312,36.889,37.961,4,,,1,1,1,1,1,3,2,1,1,2,1,1,3,3,1,3,3,1,3,1,3,3,3,3,1,1,1,1,1,3,2,1,1,2,1,1,3,3,1,3,3,1,3,1,3,3,3,3,59.971,324.605,346.293,59,5,"I narrowly agreed with the ordering of this robot more. However, I thought they were similarly annoying.",16799886
2018-07-04 11:49:14,2018-07-04 12:07:53,0,172.72.240.130,100,1118,1,2018-07-04 12:07:54,R_116ZD1ZHma6KnWH,,,,,35.419799804688,-80.674797058105,anonymous,EN,1,2,28,4,3,3,4,2,4,3,3,3,4,3,3,2,4,3,3,3,4,3,2,5,4,2,3,3,3,3,2,3,3,4,4,4,4,4,2,3,3,3,3,5,1,4,3,5,1.399,170.47,172.197,64,3,4,3,3,3,3,1,2,2,2,3,3,1,4,148.842,286.541,286.867,23,2,1.268,1.268,2.369,1,1,1.18,1.955,2.225,2,4,9.521,32.257,33.555,15,1,0.329,0.329,1.052,1,2,0.332,0.332,0.996,1,1,1.544,3.591,4.311,2,2,0.514,2.128,2.93,2,2,0.444,0.444,1.922,1,4,4,4,1,4.516,8.441,11.316,4,,,2,3,2,2,2,3,3,3,3,4,4,4,5,4,5,5,3,3,4,4,3,3,3,2,3,3,2,2,2,3,3,3,3,4,4,4,5,4,5,5,4,4,4,4,3,3,3,2,34.842,114.584,114.982,57,4,"The general order of their suggestions made more sense to me, but not every single time.",87584441
2018-07-04 12:08:57,2018-07-04 12:23:44,0,73.144.111.74,100,887,1,2018-07-04 12:23:45,R_1jCgskkCfGdFLrm,,,,,42.643905639648,-83.050399780273,anonymous,EN,1,1,44,3,1,5,5,4,4,5,4,1,3,4,5,2,5,4,4,1,1,1,4,4,5,1,1,3,4,4,3,5,3,4,4,2,5,5,5,1,2,3,3,4,2,3,2,3,2.77,72.939,73.713,45,2,3,4,2,3,3,2,3,3,2,3,2,2,4,29.066,69.323,70.019,14,2,2.204,2.204,3.672,1,1,0.691,0.691,1.569,1,4,3.644,3.644,5.766,1,1,1.422,1.422,2.332,1,1,0.601,0.601,1.573,1,2,1.072,1.072,1.819,1,1,0.495,2.218,3.894,2,1,0.589,0.589,1.829,1,4,4,4,1,4.155,15.824,18.397,4,,,4,4,3,4,4,1,4,3,4,5,5,4,4,4,5,5,3,4,3,4,3,4,5,2,3,3,3,3,2,1,4,2,3,5,5,4,3,4,5,5,4,4,4,4,4,3,5,2,21.423,153.641,154.36,57,5,"I felt the red one was too analytical, and since I am the same way, it just seems that I would ""get along"" with the blue one more. It was a little more relaxed to me.",68792639
2018-07-04 12:11:18,2018-07-04 12:35:04,0,216.228.55.76,100,1425,1,2018-07-04 12:35:05,R_C3aKHmCWQVVVfLr,,,,,47.0126953125,-109.34290313721,anonymous,EN,1,1,29,5,1,4,4,1,4,5,2,3,4,4,1,2,4,4,5,2,2,2,1,4,4,1,2,2,5,4,5,4,4,5,4,2,2,4,4,1,4,4,2,5,1,2,4,5,6.904,120.607,121.44,54,2,2,3,1,3,1,4,1,1,1,2,1,1,3,3.062,71.713,73.25,17,2,5.9,5.9,7.326,1,2,1.912,1.912,2.827,1,4,12.584,12.584,21.862,1,2,1.488,1.488,2.542,1,1,0.846,0.846,2.541,1,2,2.021,2.021,3.374,1,1,3.221,3.221,5.259,1,2,1.634,1.634,2.782,1,1,4,1,4,4.158,16.92,19.465,4,,,4,2,3,3,2,1,3,2,1,4,2,2,3,4,3,1,2,2,1,2,3,2,1,4,2,1,2,2,1,1,3,2,1,4,2,1,3,4,3,1,2,1,1,2,2,2,1,4,34.357,251.553,252.342,51,5,"His train of thought seems to be more comprehensible than the red robot. His thought order seems to make more overall sense of categorization thus easier to follow. ",85347108
2018-07-04 12:31:40,2018-07-04 12:45:16,0,170.253.133.237,100,815,1,2018-07-04 12:45:16,R_1IN0hqKWaGRLXHf,,,,,33.425903320312,-88.830299377441,anonymous,EN,1,1,20,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,4,4,1,1,4,1,4,1,4,4,4,1,4,1,4,1,4,4,4,4,4,1,4,1,4,4,4,4,4,35.488,129.499,130.938,46,3,3,4,2,3,3,3,3,2,3,3,3,2,3,11.111,50.974,53.166,18,2,2.266,2.266,3.565,1,2,1.38,1.38,2.899,1,1,16.473,16.473,17.889,1,2,4.784,4.784,5.872,1,2,1.256,1.256,2.378,1,2,1.111,1.111,2.879,1,1,1.456,1.456,2.716,1,2,1.655,1.655,3.07,1,1,1,1,1,3.348,6.824,7.887,5,1,1,4,4,3,4,3,3,4,4,4,3,3,4,3,3,4,4,4,3,4,4,4,3,4,4,3,3,2,2,2,3,3,4,4,3,2,2,3,3,4,2,3,2,4,3,3,3,3,3,4.335,95.678,97.37,55,5,rpbot had more ease withe replies and seemed more natural.,76799746
2018-07-04 12:17:59,2018-07-04 12:50:38,0,24.252.117.247,100,1958,1,2018-07-04 12:50:39,R_1LTJtwHZgx8dYT5,,,,,29.983795166016,-90.168296813965,anonymous,EN,1,1,34,3,1,1,5,4,4,5,5,1,5,5,2,5,5,5,4,4,4,1,5,3,5,1,1,2,5,4,4,4,4,4,5,5,5,5,4,4,2,5,5,2,4,5,1,2,338.697,546.484,548.17,47,4,5,2,3,3,2,1,4,5,5,5,4,3,3,3.784,55.71,56.814,14,1,14.011,14.011,15.323,1,2,5.548,5.548,6.556,1,4,27.339,27.339,28.507,1,1,1.093,1.093,2.289,1,2,0.648,0.648,1.765,1,2,0.514,0.514,1.351,1,1,0.741,0.741,1.944,1,2,0.54,0.54,1.308,1,1,1,1,4,2.773,9.099,10.479,4,1,2,3,3,2,2,3,2,1,1,1,4,5,4,4,3,4,4,4,4,3,5,2,2,3,2,1,1,1,1,1,2,1,2,2,2,1,2,3,3,3,2,2,2,2,3,2,2,2,2,17.878,165.929,167.807,50,5,The robot seems to listen to the statements well. He actions were not as fidgety as the red robot.,29084202
2018-07-04 12:40:38,2018-07-04 12:53:19,0,67.198.119.57,100,761,1,2018-07-04 12:53:20,R_2SkoHOxNPaPZ2ir,,,,,29.872894287109,-98.013999938965,anonymous,EN,1,1,33,5,1,4,4,5,5,5,3,4,2,4,2,3,4,4,5,3,1,3,4,5,5,2,2,2,5,5,5,4,4,5,5,4,4,2,2,1,3,3,5,4,1,2,5,4,2.927,113.297,114.213,46,5,5,3,2,1,1,3,2,5,4,4,2,4,3,6.035,69.061,69.752,15,2,3.216,3.216,3.887,1,2,0.493,0.493,1.288,1,4,7.828,7.828,8.73,1,2,0.746,0.746,2.136,1,2,0.567,0.567,1.377,1,2,0.9,0.9,1.664,1,1,1.543,1.543,2.49,1,2,0.533,0.533,1.292,1,1,1,1,1,6.221,7.554,8.491,4,1,5,1,1,1,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9.596,76.843,78.015,59,5,I prefer the color blue over red.,89127754
